concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0,0.0,0.0,0.0,63776652,38069,1
medication,0.9229787234042554,0.8348416682899616,0.9229787234042554,0.8713469239626177,2023683,11750,842
laboratory value,0.6679435263215497,0.40943853860970786,0.6679435263215497,0.47515882299275897,5651410,9137,364
respiratory,0.7611026033690659,0.5670148277061481,0.7611026033690659,0.6259489536555205,116269993,6530,135
fluid balance,0.7875621890547264,0.18525411017332064,0.7875621890547264,0.2884618802207436,2939549,4020,31
hemodynamics,0.9197566628041715,0.5369828866907882,0.9197566628041715,0.6593503296446817,46587135,3452,66
neurology,0.9257362355953905,0.360801692691749,0.9257362355953905,0.5102298995525484,889996,781,14
infectiology,0.7572815533980582,0.5716690614265443,0.7572815533980582,0.6219736536302711,3297766,721,31
clinical score,0.8560126582278481,0.34393904576017587,0.8560126582278481,0.4631671126615643,1812981,632,31
renal replacement therapy,0.6913319238900634,0.4146488527390803,0.6913319238900634,0.48510824882940023,9136412,473,46
position,0.9353932584269663,0.144474956983893,0.9353932584269663,0.25029146861747786,242815,356,4
demographics,0.8660436137071651,0.47795193728071195,0.8660436137071651,0.5773112172265064,907928,321,11
nice data,0.6295081967213115,0.338658421579717,0.6295081967213115,0.39833007720725155,59768,305,60
sofa score,0.7972027972027972,0.42003575099882434,0.7972027972027972,0.5065925414638699,588216,143,27
lda,0.8823529411764706,0.15842526096429943,0.8823529411764706,0.2672649306936312,4022,136,8
admission information,0.5970149253731343,0.06199299522677451,0.5970149253731343,0.1102270563564121,17117,67,9
