concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0,0.0,0.0,0.0,62867994,36785,1
medication,0.0007501875468867217,0.00042101441571374846,0.0007501875468867217,0.00042598064193671126,1680037,10664,836
laboratory value,0.004078410735429549,0.013488983610262623,0.004078410735429549,0.00394464538352197,5394102,7601,364
fluid balance,0.0025929127052722557,0.0008136779722182022,0.0025929127052722557,0.0011270203369117377,2446942,3471,31
respiratory,0.0022522522522522522,0.0021334101352461204,0.0022522522522522522,0.0019570769693970954,112083682,3108,135
hemodynamics,0.0007067137809187279,8.712909627765138e-05,0.0007067137809187279,0.0001551322933724037,44148006,1415,66
infectiology,0.0,0.0,0.0,0.0,3187218,546,31
clinical score,0.0,0.0,0.0,0.0,1734766,482,31
renal replacement therapy,0.008602150537634409,0.0024543991218564276,0.008602150537634409,0.0036182019421949108,9121612,465,46
neurology,0.002398081534772182,0.002969053328765559,0.002398081534772182,0.00265319659166284,701927,417,14
position,0.006024096385542169,0.0009472212916864003,0.006024096385542169,0.0016370369630967947,236331,332,4
nice data,0.009900990099009901,0.004687546794606866,0.009900990099009901,0.006178951228456179,59592,303,60
demographics,0.0,0.0,0.0,0.0,899585,259,11
lda,0.0,0.0,0.0,0.0,4022,136,8
sofa score,0.007407407407407408,0.0017429193899782135,0.007407407407407408,0.002821869488536155,581106,135,27
admission information,0.014925373134328358,0.0003409349193120691,0.014925373134328358,0.0006666419762231028,17117,67,9
