,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.08823529411764706,0.0004423147806855879,0.0008802171202229884,13565,0.0004423147806855879,0.0004423147806855879,9466778,unmapped,irrelevant
1,temperature_source_text,0.024390243902439025,0.02564102564102564,0.025,39,0.02564102564102564,0.02564102564102564,24769,infectiology,relevant
2,tracheostomy_size,0.0,0.0,0.0,7,0.0,0.0,1610,respiratory,relevant
3,gcs_motor,0.0,0.0,0.0,45,0.0,0.0,59477,neurology,relevant
4,gcs_eye,0.0,0.0,0.0,27,0.0,0.0,52447,neurology,relevant
5,gcs_verbal,0.0,0.0,0.0,37,0.0,0.0,50842,neurology,relevant
6,crrt_mode,0.0,0.0,0.0,28,0.0,0.0,276853,renal replacement therapy,relevant
7,type_administered_o2,0.0,0.0,0.0,264,0.0,0.0,67778,respiratory,relevant
8,restrictive_policy,0.0,0.0,0.0,28,0.0,0.0,11867,admission information,relevant
9,cam_icu_score,0.0,0.0,0.0,14,0.0,0.0,24017,clinical score,relevant
10,citrate_dosage_cvvh,0.0,0.0,0.0,7,0.0,0.0,6592,renal replacement therapy,relevant
11,pain_score_text,0.0,0.0,0.0,24,0.0,0.0,47285,clinical score,relevant
12,extravascular_lung_water_index,0.0,0.0,0.0,9,0.0,0.0,165,hemodynamics,relevant
13,global_end_diastolic_volume_index,0.0,0.0,0.0,9,0.0,0.0,154,hemodynamics,relevant
14,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,0.0,429,laboratory value,relevant
15,troponin_i_hs,0.0,0.0,0.0,6,0.0,0.0,932,laboratory value,relevant
16,pain_score_bps,0.0,0.0,0.0,8,0.0,0.0,6377,clinical score,relevant
17,fluid_in_flush,0.0,0.0,0.0,143,0.0,0.0,1523,fluid balance,relevant
18,avpu_score_text,0.0,0.0,0.0,10,0.0,0.0,2197,clinical score,relevant
19,respiratory_rate_measured,0.0,0.0,0.0,4,0.0,0.0,132,respiratory,relevant
20,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
21,height_measured,0.0,0.0,0.0,25,0.0,0.0,760,demographics,relevant
22,cardiac_output_unspecified,0.0,0.0,0.0,10,0.0,0.0,338,hemodynamics,relevant
23,central_venous_pressure,0.0,0.0,0.0,6,0.0,0.0,206,hemodynamics,relevant
24,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
25,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
26,pulmonary_artery_pressure_mean,0.0,0.0,0.0,2,0.0,0.0,65,hemodynamics,relevant
27,pulmonary_wedge_pressure,0.0,0.0,0.0,4,0.0,0.0,65,hemodynamics,relevant
