,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.10795454545454546,0.002138676271949572,0.0041942604856512146,17768,0.002138676271949572,0.002138676271949572,10796604,unmapped,irrelevant
1,temperature_source_text,0.0,0.0,0.0,124,0.0,0.0,72037,infectiology,relevant
2,tracheostomy_size,0.0,0.0,0.0,7,0.0,0.0,1610,respiratory,relevant
3,gcs_motor,0.0,0.0,0.0,84,0.0,0.0,70607,neurology,relevant
4,gcs_eye,0.0,0.0,0.0,62,0.0,0.0,61242,neurology,relevant
5,gcs_verbal,0.0,0.0,0.0,76,0.0,0.0,62354,neurology,relevant
6,crrt_mode,0.0,0.0,0.0,30,0.0,0.0,277577,renal replacement therapy,relevant
7,type_administered_o2,0.010471204188481676,0.0045662100456621,0.006359300476947536,438,0.0045662100456621,0.0045662100456621,72201,respiratory,relevant
8,restrictive_policy,0.0,0.0,0.0,28,0.0,0.0,11867,admission information,relevant
9,cam_icu_score,0.0,0.0,0.0,15,0.0,0.0,27071,clinical score,relevant
10,citrate_dosage_cvvh,0.0,0.0,0.0,7,0.0,0.0,6592,renal replacement therapy,relevant
11,pain_score_text,0.2,0.018518518518518517,0.03389830508474576,54,0.018518518518518517,0.018518518518518517,53267,clinical score,relevant
12,extravascular_lung_water_index,0.0,0.0,0.0,9,0.0,0.0,165,hemodynamics,relevant
13,global_end_diastolic_volume_index,0.0,0.0,0.0,10,0.0,0.0,225,hemodynamics,relevant
14,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,0.0,429,laboratory value,relevant
15,troponin_i_hs,0.0,0.0,0.0,7,0.0,0.0,933,laboratory value,relevant
16,nice_adm_source,0.0,0.0,0.0,14,0.0,0.0,7036,nice data,relevant
17,pain_score_bps,0.0,0.0,0.0,8,0.0,0.0,6377,clinical score,relevant
18,fluid_in_flush,0.4,0.01282051282051282,0.024844720496894408,156,0.01282051282051282,0.01282051282051282,1637,fluid balance,relevant
19,avpu_score_text,0.0,0.0,0.0,34,0.0,0.0,14207,clinical score,relevant
20,respiratory_rate_measured,0.0,0.0,0.0,4,0.0,0.0,132,respiratory,relevant
21,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
22,height_measured,0.0,0.0,0.0,25,0.0,0.0,760,demographics,relevant
23,cardiac_output_unspecified,0.5,0.1,0.16666666666666669,10,0.1,0.1,338,hemodynamics,relevant
24,central_venous_pressure,0.0,0.0,0.0,6,0.0,0.0,206,hemodynamics,relevant
25,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
26,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
27,pulmonary_artery_pressure_mean,0.0,0.0,0.0,2,0.0,0.0,65,hemodynamics,relevant
28,pulmonary_wedge_pressure,0.0,0.0,0.0,4,0.0,0.0,65,hemodynamics,relevant
