,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.09836065573770492,0.00040958427196395656,0.0008157715839564922,14649,0.00040958427196395656,0.00040958427196395656,9672143,unmapped,irrelevant
1,temperature_source_text,0.0,0.0,0.0,59,0.0,0.0,32331,infectiology,relevant
2,tracheostomy_size,0.0,0.0,0.0,7,0.0,0.0,1610,respiratory,relevant
3,gcs_motor,0.16666666666666666,0.022222222222222223,0.0392156862745098,45,0.022222222222222223,0.022222222222222223,59477,neurology,relevant
4,gcs_eye,0.021739130434782608,0.03225806451612903,0.025974025974025976,31,0.03225806451612903,0.03225806451612903,52523,neurology,relevant
5,gcs_verbal,0.0,0.0,0.0,37,0.0,0.0,50842,neurology,relevant
6,crrt_mode,0.0,0.0,0.0,29,0.0,0.0,277569,renal replacement therapy,relevant
7,type_administered_o2,0.06896551724137931,0.00641025641025641,0.011730205278592374,312,0.00641025641025641,0.00641025641025641,68414,respiratory,relevant
8,restrictive_policy,0.0,0.0,0.0,28,0.0,0.0,11867,admission information,relevant
9,cam_icu_score,0.0,0.0,0.0,14,0.0,0.0,24017,clinical score,relevant
10,citrate_dosage_cvvh,0.0,0.0,0.0,7,0.0,0.0,6592,renal replacement therapy,relevant
11,pain_score_text,0.0,0.0,0.0,26,0.0,0.0,47287,clinical score,relevant
12,extravascular_lung_water_index,0.0,0.0,0.0,9,0.0,0.0,165,hemodynamics,relevant
13,global_end_diastolic_volume_index,0.0,0.0,0.0,9,0.0,0.0,154,hemodynamics,relevant
14,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,0.0,429,laboratory value,relevant
15,troponin_i_hs,0.0,0.0,0.0,7,0.0,0.0,933,laboratory value,relevant
16,nice_adm_source,0.0,0.0,0.0,14,0.0,0.0,7036,nice data,relevant
17,pain_score_bps,0.0,0.0,0.0,8,0.0,0.0,6377,clinical score,relevant
18,fluid_in_flush,0.0,0.0,0.0,146,0.0,0.0,1527,fluid balance,relevant
19,avpu_score_text,0.0,0.0,0.0,25,0.0,0.0,11396,clinical score,relevant
20,respiratory_rate_measured,0.0,0.0,0.0,4,0.0,0.0,132,respiratory,relevant
21,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
22,height_measured,0.0,0.0,0.0,25,0.0,0.0,760,demographics,relevant
23,cardiac_output_unspecified,0.2727272727272727,0.3,0.28571428571428564,10,0.3,0.3,338,hemodynamics,relevant
24,central_venous_pressure,0.0,0.0,0.0,6,0.0,0.0,206,hemodynamics,relevant
25,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
26,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
27,pulmonary_artery_pressure_mean,0.0,0.0,0.0,2,0.0,0.0,65,hemodynamics,relevant
28,pulmonary_wedge_pressure,0.0,0.0,0.0,4,0.0,0.0,65,hemodynamics,relevant
29,heart_rhythm_text,0.0,0.0,0.0,310,0.0,0.0,147142,hemodynamics,relevant
30,fluid_out_emesis_retention,0.0,0.0,0.0,60,0.0,0.0,1882,fluid balance,relevant
31,systemic_vascular_resistance_index,0.0,0.0,0.0,6,0.0,0.0,120,hemodynamics,relevant
32,systemic_vascular_resistance,0.0,0.0,0.0,6,0.0,0.0,75,hemodynamics,relevant
33,fluid_out_cvvh_dialysis,0.0,0.0,0.0,29,0.0,0.0,325,fluid balance,relevant
