concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.049202280292305924,0.16147664490205926,0.049202280292305924,0.07542300812292894,12341534,26137,1
medication,0.032542683625529964,0.07169600060814765,0.032542683625529964,0.03293513823890506,1047207,8727,742
laboratory value,0.25844594594594594,0.24776998784818643,0.25844594594594594,0.23422729551939367,185855,4736,312
respiratory,0.1054585152838428,0.13000623517441837,0.1054585152838428,0.10742449961122935,14142719,4580,98
fluid balance,0.23304647160068848,0.10945762384712171,0.23304647160068848,0.12423746416292861,87822,2905,25
hemodynamics,0.0931106471816284,0.1773298419720003,0.0931106471816284,0.10424304847260576,3395784,2395,59
neurology,0.34294871794871795,0.2410858622567045,0.34294871794871795,0.27749821461708085,568375,624,14
clinical score,0.21568627450980393,0.15177904491663283,0.21568627450980393,0.16538534057519436,210612,408,29
infectiology,0.16666666666666666,0.13457694865732625,0.16666666666666666,0.12656850909524422,125069,384,30
position,0.1786833855799373,0.06729910589184766,0.1786833855799373,0.09777307332166267,123165,319,4
nice data,0.14545454545454545,0.1722190759089155,0.14545454545454545,0.09589590109380926,51462,275,59
demographics,0.18421052631578946,0.12121856691660439,0.18421052631578946,0.12919400645580542,7721,190,11
renal replacement therapy,0.22424242424242424,0.21782455190590425,0.22424242424242424,0.17306047800587684,2370085,165,30
lda,0.14705882352941177,0.030783994315421215,0.14705882352941177,0.05013372408665286,2204,102,7
admission information,0.016666666666666666,0.002713178294573644,0.016666666666666666,0.004666666666666667,16558,60,9
sofa score,0.34782608695652173,0.2712340799297321,0.34782608695652173,0.2744410433197618,102617,46,19
