concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.010459183673469388,0.13002114164904863,0.010459183673469388,0.019360931843223673,11912538,23520,1
medication,0.00985447461899851,0.01766243053401483,0.00985447461899851,0.009761174583810973,1047207,8727,742
laboratory value,0.060957286971453105,0.14318574281314891,0.060957286971453105,0.06245655245619795,182955,4659,311
respiratory,0.06666666666666667,0.08494273991718217,0.06666666666666667,0.06985038171677113,14116465,4155,98
fluid balance,0.05634289664707916,0.06793723173304886,0.05634289664707916,0.05103180579815415,87258,2893,25
hemodynamics,0.012998655311519497,0.01811829516204998,0.012998655311519497,0.011936903885995897,3358943,2231,59
neurology,0.019261637239165328,0.013861558700868686,0.019261637239165328,0.01540678069772525,563655,623,14
clinical score,0.02736318407960199,0.02946949808231634,0.02736318407960199,0.021819583947150178,193614,402,29
infectiology,0.044270833333333336,0.0272187260586322,0.044270833333333336,0.031033774882832654,125069,384,30
position,0.018808777429467086,0.010026525198938992,0.018808777429467086,0.012371859227842999,123165,319,4
nice data,0.04363636363636364,0.026094083841342364,0.04363636363636364,0.021848158359666463,51462,275,59
demographics,0.10106382978723404,0.09563557010365521,0.10106382978723404,0.08904317950002683,7695,188,11
renal replacement therapy,0.07878787878787878,0.02443804114144442,0.07878787878787878,0.03523368475624852,2370085,165,30
lda,0.049019607843137254,0.012477718360071301,0.049019607843137254,0.01989201477692527,2204,102,7
admission information,0.0,0.0,0.0,0.0,16558,60,9
sofa score,0.1111111111111111,0.02253569913144381,0.1111111111111111,0.031841269841269844,101327,45,19
