concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0007504221124382465,0.09836065573770492,0.0007504221124382465,0.0014894805436603984,10174877,15991,1
medication,0.001876392635158907,0.006106987530183007,0.001876392635158907,0.0017405746991633075,988677,8527,741
laboratory value,0.022316185106882783,0.03844265807530872,0.022316185106882783,0.02452993553310879,169449,4257,311
fluid balance,0.0007552870090634441,0.004500251762336354,0.0007552870090634441,0.0012691712803018257,76155,2648,25
respiratory,0.00307152259763054,0.008095115608997982,0.00307152259763054,0.002956581132717436,13977019,2279,97
hemodynamics,0.005836575875486381,0.008125152728434743,0.005836575875486381,0.003470295030740489,3132993,1028,58
neurology,0.0,0.0,0.0,0.0,459262,401,14
position,0.0,0.0,0.0,0.0,95269,291,3
clinical score,0.003472222222222222,0.0125,0.003472222222222222,0.005434782608695653,171730,288,28
infectiology,0.0,0.0,0.0,0.0,74863,287,30
nice data,0.03759398496240601,0.07261864075773851,0.03759398496240601,0.036896730308155205,50964,266,58
demographics,0.023121387283236993,0.13509496284062758,0.023121387283236993,0.03698262029501034,7335,173,11
renal replacement therapy,0.006666666666666667,0.001728395061728395,0.006666666666666667,0.0027450980392156863,2367585,150,28
lda,0.0,0.0,0.0,0.0,2157,98,7
admission information,0.0,0.0,0.0,0.0,16469,57,8
sofa score,0.0,0.0,0.0,0.0,93847,34,13
