,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.05128205128205128,0.0001675603217158177,0.0003340292275574113,11936,0.0001675603217158177,0.0001675603217158177,7892908,unmapped,irrelevant
1,tracheostomy_size,0.0,0.0,0.0,7,0.0,0.0,1610,respiratory,relevant
2,gcs_motor,0.0,0.0,0.0,29,0.0,0.0,51280,neurology,relevant
3,gcs_eye,0.0,0.0,0.0,23,0.0,0.0,48021,neurology,relevant
4,gcs_verbal,0.0,0.0,0.0,29,0.0,0.0,50277,neurology,relevant
5,crrt_mode,0.0,0.0,0.0,27,0.0,0.0,276852,renal replacement therapy,relevant
6,type_administered_o2,0.0,0.0,0.0,197,0.0,0.0,53294,respiratory,relevant
7,restrictive_policy,0.0,0.0,0.0,27,0.0,0.0,11862,admission information,relevant
8,cam_icu_score,0.0,0.0,0.0,14,0.0,0.0,24017,clinical score,relevant
9,citrate_dosage_cvvh,0.0,0.0,0.0,7,0.0,0.0,6592,renal replacement therapy,relevant
10,pain_score_text,0.0,0.0,0.0,17,0.0,0.0,47212,clinical score,relevant
11,extravascular_lung_water_index,0.0,0.0,0.0,9,0.0,0.0,165,hemodynamics,relevant
12,global_end_diastolic_volume_index,0.0,0.0,0.0,9,0.0,0.0,154,hemodynamics,relevant
13,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,0.0,429,laboratory value,relevant
14,troponin_i_hs,0.0,0.0,0.0,6,0.0,0.0,932,laboratory value,relevant
15,pain_score_bps,0.0,0.0,0.0,8,0.0,0.0,6377,clinical score,relevant
16,fluid_in_flush,0.0,0.0,0.0,128,0.0,0.0,1490,fluid balance,relevant
17,avpu_score_text,0.0,0.0,0.0,6,0.0,0.0,2176,clinical score,relevant
18,respiratory_rate_measured,0.0,0.0,0.0,4,0.0,0.0,132,respiratory,relevant
19,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
20,height_measured,0.0,0.0,0.0,25,0.0,0.0,760,demographics,relevant
21,cardiac_output_unspecified,0.0,0.0,0.0,9,0.0,0.0,267,hemodynamics,relevant
22,central_venous_pressure,0.0,0.0,0.0,2,0.0,0.0,88,hemodynamics,relevant
23,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
24,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,0.0,1,hemodynamics,relevant
25,pulmonary_artery_pressure_mean,0.0,0.0,0.0,2,0.0,0.0,65,hemodynamics,relevant
26,pulmonary_wedge_pressure,0.0,0.0,0.0,4,0.0,0.0,65,hemodynamics,relevant
27,heart_rhythm_text,0.0,0.0,0.0,208,0.0,0.0,119571,hemodynamics,relevant
28,fluid_out_emesis_retention,0.25,0.017857142857142856,0.03333333333333333,56,0.017857142857142856,0.017857142857142856,1705,fluid balance,relevant
29,systemic_vascular_resistance_index,0.0,0.0,0.0,5,0.0,0.0,89,hemodynamics,relevant
30,systemic_vascular_resistance,0.0,0.0,0.0,6,0.0,0.0,75,hemodynamics,relevant
31,fluid_out_cvvh_dialysis,0.0,0.0,0.0,27,0.0,0.0,215,fluid balance,relevant
32,stroke_volume_variation,0.0,0.0,0.0,7,0.0,0.0,222,hemodynamics,relevant
33,temperature_unspecified,0.0,0.0,0.0,25,0.0,0.0,1434,infectiology,relevant
34,temperature_core,0.0,0.0,0.0,3,0.0,0.0,133,infectiology,relevant
35,stroke_volume_calculated,0.0,0.0,0.0,8,0.0,0.0,89,hemodynamics,relevant
36,stroke_volume_index,0.0,0.0,0.0,10,0.0,0.0,184,hemodynamics,relevant
37,capillary_refill_text,0.0,0.0,0.0,15,0.0,0.0,1868,hemodynamics,relevant
38,respiratory_rate_set,0.0,0.0,0.0,11,0.0,0.0,37912,respiratory,relevant
39,fluid_out_defecation,0.0,0.0,0.0,42,0.0,0.0,4637,fluid balance,relevant
40,vent_mode_manual,0.0,0.0,0.0,5,0.0,0.0,118,respiratory,relevant
41,fluid_out_other,0.0,0.0,0.0,67,0.0,0.0,279,fluid balance,relevant
42,vent_mode,0.0,0.0,0.0,80,0.0,0.0,6565979,respiratory,relevant
43,pupil_reflex_left,0.0,0.0,0.0,16,0.0,0.0,39148,neurology,relevant
44,pupil_reflex_right,0.0,0.0,0.0,10,0.0,0.0,25219,neurology,relevant
