,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.051,0.000,0.000,11936,0.000,0.000,7892908,unmapped,irrelevant
1,tracheostomy_size,0.000,0.000,0.000,7,0.000,0.000,1610,respiratory,relevant
2,gcs_motor,0.000,0.000,0.000,29,0.000,0.000,51280,neurology,relevant
3,gcs_eye,0.000,0.000,0.000,23,0.000,0.000,48021,neurology,relevant
4,gcs_verbal,0.000,0.000,0.000,29,0.000,0.000,50277,neurology,relevant
5,crrt_mode,0.000,0.000,0.000,27,0.000,0.000,276852,renal replacement therapy,relevant
6,type_administered_o2,0.000,0.000,0.000,197,0.000,0.000,53294,respiratory,relevant
7,restrictive_policy,0.000,0.000,0.000,27,0.000,0.000,11862,admission information,relevant
8,cam_icu_score,0.000,0.000,0.000,14,0.000,0.000,24017,clinical score,relevant
9,citrate_dosage_cvvh,0.000,0.000,0.000,7,0.000,0.000,6592,renal replacement therapy,relevant
10,pain_score_text,0.000,0.000,0.000,17,0.000,0.000,47212,clinical score,relevant
11,extravascular_lung_water_index,0.000,0.000,0.000,9,0.000,0.000,165,hemodynamics,relevant
12,global_end_diastolic_volume_index,0.000,0.000,0.000,9,0.000,0.000,154,hemodynamics,relevant
13,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,0.000,429,laboratory value,relevant
14,troponin_i_hs,0.000,0.000,0.000,6,0.000,0.000,932,laboratory value,relevant
15,pain_score_bps,0.000,0.000,0.000,8,0.000,0.000,6377,clinical score,relevant
16,fluid_in_flush,0.000,0.000,0.000,128,0.000,0.000,1490,fluid balance,relevant
17,avpu_score_text,0.000,0.000,0.000,6,0.000,0.000,2176,clinical score,relevant
18,respiratory_rate_measured,0.000,0.000,0.000,4,0.000,0.000,132,respiratory,relevant
19,nice_covid19Status,0.000,0.000,0.000,5,0.000,0.000,2056,nice data,relevant
20,height_measured,0.000,0.000,0.000,25,0.000,0.000,760,demographics,relevant
21,cardiac_output_unspecified,0.000,0.000,0.000,9,0.000,0.000,267,hemodynamics,relevant
22,central_venous_pressure,0.000,0.000,0.000,2,0.000,0.000,88,hemodynamics,relevant
23,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,1,0.000,0.000,1,hemodynamics,relevant
24,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,1,0.000,0.000,1,hemodynamics,relevant
25,pulmonary_artery_pressure_mean,0.000,0.000,0.000,2,0.000,0.000,65,hemodynamics,relevant
26,pulmonary_wedge_pressure,0.000,0.000,0.000,4,0.000,0.000,65,hemodynamics,relevant
27,heart_rhythm_text,0.000,0.000,0.000,208,0.000,0.000,119571,hemodynamics,relevant
28,fluid_out_emesis_retention,0.250,0.018,0.033,56,0.018,0.018,1705,fluid balance,relevant
29,systemic_vascular_resistance_index,0.000,0.000,0.000,5,0.000,0.000,89,hemodynamics,relevant
30,systemic_vascular_resistance,0.000,0.000,0.000,6,0.000,0.000,75,hemodynamics,relevant
31,fluid_out_cvvh_dialysis,0.000,0.000,0.000,27,0.000,0.000,215,fluid balance,relevant
32,stroke_volume_variation,0.000,0.000,0.000,7,0.000,0.000,222,hemodynamics,relevant
33,temperature_unspecified,0.000,0.000,0.000,25,0.000,0.000,1434,infectiology,relevant
34,temperature_core,0.000,0.000,0.000,3,0.000,0.000,133,infectiology,relevant
35,stroke_volume_calculated,0.000,0.000,0.000,8,0.000,0.000,89,hemodynamics,relevant
36,stroke_volume_index,0.000,0.000,0.000,10,0.000,0.000,184,hemodynamics,relevant
37,capillary_refill_text,0.000,0.000,0.000,15,0.000,0.000,1868,hemodynamics,relevant
38,respiratory_rate_set,0.000,0.000,0.000,11,0.000,0.000,37912,respiratory,relevant
39,fluid_out_defecation,0.000,0.000,0.000,42,0.000,0.000,4637,fluid balance,relevant
40,vent_mode_manual,0.000,0.000,0.000,5,0.000,0.000,118,respiratory,relevant
41,fluid_out_other,0.000,0.000,0.000,67,0.000,0.000,279,fluid balance,relevant
42,vent_mode,0.000,0.000,0.000,80,0.000,0.000,6565979,respiratory,relevant
43,pupil_reflex_left,0.000,0.000,0.000,16,0.000,0.000,39148,neurology,relevant
44,pupil_reflex_right,0.000,0.000,0.000,10,0.000,0.000,25219,neurology,relevant
45,fluid_out_drain,0.000,0.000,0.000,58,0.000,0.000,888,fluid balance,relevant
46,rass_score,0.000,0.000,0.000,22,0.000,0.000,58108,neurology,relevant
47,pain_score_vas,0.000,0.000,0.000,9,0.000,0.000,10195,clinical score,relevant
48,fluid_out_flush,0.000,0.000,0.000,15,0.000,0.000,231,fluid balance,relevant
49,fibrinogen_unspecified,0.000,0.000,0.000,13,0.000,0.000,313,laboratory value,relevant
50,prothrombin_time_inr,0.000,0.000,0.000,22,0.000,0.000,435,laboratory value,relevant
51,nice_adm_source,0.000,0.000,0.000,8,0.000,0.000,2604,nice data,relevant
52,d_dimer_unspecified,0.000,0.000,0.000,13,0.000,0.000,576,laboratory value,relevant
53,ammonia_unspecified,0.000,0.000,0.000,17,0.000,0.000,132,laboratory value,relevant
54,creatine_kinase_mb_activity,0.000,0.000,0.000,14,0.000,0.000,153,laboratory value,relevant
55,tobramycin_trough_level,0.000,0.000,0.000,6,0.000,0.000,29,laboratory value,relevant
56,tobramycin_peak_level,0.000,0.000,0.000,5,0.000,0.000,7,laboratory value,relevant
57,gender_text,0.000,0.000,0.000,9,0.000,0.000,3069,demographics,relevant
58,cough_reflex_text,0.000,0.000,0.000,19,0.000,0.000,23722,respiratory,relevant
59,so2_arterial,0.000,0.000,0.000,8,0.000,0.000,215,laboratory value,relevant
60,po2_arterial,0.000,0.000,0.000,9,0.000,0.000,149,laboratory value,relevant
61,ph_arterial,1.000,0.100,0.182,10,0.100,0.100,5115,laboratory value,relevant
62,pco2_arterial,0.100,0.125,0.111,8,0.125,0.125,124,laboratory value,relevant
63,position_text,0.000,0.000,0.000,226,0.000,0.000,75156,position,relevant
64,cardiac_index_unspecified,0.000,0.000,0.000,17,0.000,0.000,347,hemodynamics,relevant
65,readmission_ic,0.000,0.000,0.000,9,0.000,0.000,3086,admission information,relevant
66,med_carbohydrates,0.000,0.000,0.000,100,0.000,0.000,26533,medication,relevant
67,med_piritramide,0.000,0.000,0.000,13,0.000,0.000,129,medication,relevant
68,med_midazolam,0.000,0.000,0.000,81,0.000,0.000,33125,medication,relevant
69,med_insulin_aspart,0.000,0.000,0.000,34,0.000,0.000,22174,medication,relevant
70,med_bisoprolol,0.017,0.033,0.022,30,0.033,0.033,360,medication,relevant
71,med_risperidone,0.000,0.000,0.000,16,0.000,0.000,153,medication,relevant
72,med_fluvastatin,0.000,0.000,0.000,7,0.000,0.000,43,medication,relevant
73,med_candesartan,0.000,0.000,0.000,18,0.000,0.000,137,medication,relevant
74,med_losartan,0.000,0.000,0.000,26,0.000,0.000,391,medication,relevant
75,med_carbasalate_calcium,0.000,0.000,0.000,29,0.000,0.000,866,medication,relevant
76,med_clonidine,0.000,0.000,0.000,50,0.000,0.000,4650,medication,relevant
77,med_aciclovir,0.000,0.000,0.000,32,0.000,0.000,1111,medication,relevant
78,med_thiamine_(vit_b1),0.000,0.000,0.000,50,0.000,0.000,2211,medication,relevant
79,med_venlafaxine,0.000,0.000,0.000,16,0.000,0.000,188,medication,relevant
80,med_calcium_combinations_with_vitamin_d_and/or_other_drugs,0.000,0.000,0.000,11,0.000,0.000,394,medication,relevant
81,med_artificial_tears_and_other_indifferent_preparations,0.000,0.000,0.000,62,0.000,0.000,22203,medication,relevant
82,med_ticagrelor,0.000,0.000,0.000,18,0.000,0.000,377,medication,relevant
83,med_promethazine,0.000,0.000,0.000,20,0.000,0.000,405,medication,relevant
84,med_vancomycin,0.000,0.000,0.000,22,0.000,0.000,1937,medication,relevant
85,med_sulfonamides_and_trimethoprim,0.000,0.000,0.000,1,0.000,0.000,82,medication,relevant
86,med_cefuroxime,0.000,0.000,0.000,26,0.000,0.000,3113,medication,relevant
87,med_morphine,0.000,0.000,0.000,59,0.000,0.000,5040,medication,relevant
88,med_insulins_and_analogues,0.000,0.000,0.000,1,0.000,0.000,2,medication,relevant
89,med_metamizole_sodium,0.000,0.000,0.000,17,0.000,0.000,890,medication,relevant
90,med_general_nutrients,0.000,0.000,0.000,41,0.000,0.000,10183,medication,relevant
91,med_dexmedetomidine,0.000,0.000,0.000,12,0.000,0.000,8966,medication,relevant
92,med_levofloxacin,0.000,0.000,0.000,5,0.000,0.000,21,medication,relevant
93,med_amphotericin_b,0.000,0.000,0.000,18,0.000,0.000,3804,medication,relevant
94,med_sodium_hypochlorite,0.000,0.000,0.000,2,0.000,0.000,68,medication,relevant
95,med_apixaban,0.000,0.000,0.000,24,0.000,0.000,1372,medication,relevant
96,med_vasopressin_(argipressin),0.000,0.000,0.000,4,0.000,0.000,74,medication,relevant
97,med_colecalciferol,0.000,0.000,0.000,50,0.000,0.000,491,medication,relevant
98,med_vitamin_b12_(cyanocobalamin_and_analogues),0.000,0.000,0.000,3,0.000,0.000,21,medication,relevant
99,med_chloroquine,0.000,0.000,0.000,8,0.000,0.000,1743,medication,relevant
100,med_potassium_chloride,0.000,0.000,0.000,72,0.000,0.000,8625,medication,relevant
101,med_acetazolamide,0.000,0.000,0.000,35,0.000,0.000,705,medication,relevant
102,med_acetylcysteine,0.000,0.000,0.000,35,0.000,0.000,2061,medication,relevant
103,med_acetylsalicylic_acid,0.000,0.000,0.000,39,0.000,0.000,3705,medication,relevant
104,med_alfacalcidol,0.000,0.000,0.000,17,0.000,0.000,176,medication,relevant
105,analysis_source_bloodgas_arterial_text,0.000,0.000,0.000,6,0.000,0.000,11064,laboratory value,relevant
106,med_allopurinol,0.000,0.000,0.000,25,0.000,0.000,507,medication,relevant
107,med_amiodarone,0.000,0.000,0.000,43,0.000,0.000,1550,medication,relevant
108,med_amitriptyline,0.000,0.000,0.000,25,0.000,0.000,787,medication,relevant
109,med_amlodipine,0.000,0.000,0.000,40,0.000,0.000,3519,medication,relevant
110,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,34,0.000,0.000,1797,medication,relevant
111,med_atorvastatin,0.000,0.000,0.000,49,0.000,0.000,1266,medication,relevant
112,med_azithromycin,0.000,0.000,0.000,22,0.000,0.000,134,medication,relevant
113,med_beclometasone,0.000,0.000,0.000,15,0.000,0.000,129,medication,relevant
114,med_sodium_bicarbonate,0.000,0.000,0.000,9,0.000,0.000,93,medication,relevant
115,med_captopril,0.000,0.000,0.000,26,0.000,0.000,583,medication,relevant
116,med_ceftazidime,0.000,0.000,0.000,23,0.000,0.000,672,medication,relevant
117,med_electrolytes,0.000,0.000,0.000,139,0.000,0.000,70657,medication,relevant
118,med_sodium_chloride,0.000,0.000,0.000,12,0.000,0.000,1643,medication,relevant
119,med_ceftriaxone,0.000,0.000,0.000,23,0.000,0.000,4801,medication,relevant
120,med_albumin,0.000,0.000,0.000,25,0.000,0.000,1201,medication,relevant
121,med_cetirizine,0.000,0.000,0.000,8,0.000,0.000,170,medication,relevant
122,med_clopidogrel,0.000,0.000,0.000,31,0.000,0.000,2035,medication,relevant
123,med_codeine,0.000,0.000,0.000,27,0.000,0.000,601,medication,relevant
124,med_colchicine,0.000,0.000,0.000,12,0.000,0.000,363,medication,relevant
125,med_colistin,0.000,0.000,0.000,9,0.000,0.000,357,medication,relevant
126,med_clemastine,0.000,0.000,0.000,30,0.000,0.000,346,medication,relevant
127,med_dalteparin,0.000,0.000,0.000,45,0.000,0.000,17232,medication,relevant
128,med_dexamethasone,0.000,0.000,0.000,37,0.000,0.000,1863,medication,relevant
129,med_diclofenac,0.000,0.000,0.000,36,0.000,0.000,422,medication,relevant
130,med_digoxin,0.000,0.000,0.000,49,0.000,0.000,974,medication,relevant
131,med_diltiazem,0.000,0.000,0.000,12,0.000,0.000,140,medication,relevant
132,med_dipyridamole,0.000,0.000,0.000,7,0.000,0.000,36,medication,relevant
133,med_doxazosin,0.000,0.000,0.000,12,0.000,0.000,121,medication,relevant
134,med_doxycycline,0.000,0.000,0.000,19,0.000,0.000,186,medication,relevant
135,med_enalapril,0.000,0.000,0.000,34,0.000,0.000,1249,medication,relevant
136,med_erythromycin,0.000,0.000,0.000,24,0.000,0.000,4675,medication,relevant
137,med_esketamine,0.000,0.000,0.000,35,0.000,0.000,968,medication,relevant
138,med_etomidate,0.000,0.000,0.000,20,0.000,0.000,391,medication,relevant
139,med_ezetimibe,0.000,0.000,0.000,17,0.000,0.000,487,medication,relevant
140,med_fentanyl,0.000,0.000,0.000,54,0.000,0.000,9026,medication,relevant
141,med_ferrous_fumarate,0.000,0.000,0.000,15,0.000,0.000,225,medication,relevant
142,med_flecainide,0.000,0.000,0.000,4,0.000,0.000,92,medication,relevant
143,med_flucloxacillin,0.000,0.000,0.000,38,0.000,0.000,1361,medication,relevant
144,med_fluconazole,0.000,0.000,0.000,25,0.000,0.000,114,medication,relevant
145,med_flumazenil,0.000,0.000,0.000,11,0.000,0.000,32,medication,relevant
146,med_furosemide,0.000,0.000,0.000,59,0.000,0.000,2468,medication,relevant
147,med_gabapentin,0.000,0.000,0.000,18,0.000,0.000,172,medication,relevant
148,med_gliclazide,0.000,0.000,0.000,28,0.000,0.000,694,medication,relevant
149,med_haloperidol,0.000,0.000,0.000,49,0.000,0.000,4564,medication,relevant
150,med_heparin,0.000,0.000,0.000,31,0.000,0.000,1893,medication,relevant
151,med_hydrochlorothiazide,0.000,0.000,0.000,41,0.000,0.000,1956,medication,relevant
152,med_hydrocortisone,0.000,0.000,0.000,28,0.000,0.000,1478,medication,relevant
153,med_immunoglobulins,0.000,0.000,0.000,3,0.000,0.000,8,medication,relevant
154,med_insulin_glargine,0.000,0.000,0.000,26,0.000,0.000,491,medication,relevant
155,med_ipratropium_bromide,0.091,0.022,0.035,46,0.022,0.022,10178,medication,relevant
156,med_ivabradine,0.000,0.000,0.000,8,0.000,0.000,135,medication,relevant
157,med_labetalol,0.000,0.000,0.000,30,0.000,0.000,408,medication,relevant
158,med_letrozole,0.000,0.000,0.000,1,0.000,0.000,20,medication,relevant
159,med_levothyroxine_sodium,0.000,0.000,0.000,62,0.000,0.000,1181,medication,relevant
160,med_linezolid,0.000,0.000,0.000,6,0.000,0.000,82,medication,relevant
161,med_lorazepam,0.000,0.000,0.000,48,0.000,0.000,3567,medication,relevant
162,med_magnesium_sulfate,0.000,0.000,0.000,32,0.000,0.000,2376,medication,relevant
163,med_mebeverine,0.000,0.000,0.000,7,0.000,0.000,87,medication,relevant
164,med_meropenem,0.000,0.000,0.000,22,0.000,0.000,1351,medication,relevant
165,med_metformin,0.000,0.000,0.000,54,0.000,0.000,3094,medication,relevant
166,med_methadone,0.000,0.000,0.000,7,0.000,0.000,140,medication,relevant
167,med_methylprednisolone,0.000,0.000,0.000,25,0.000,0.000,1324,medication,relevant
168,med_metoclopramide,0.000,0.000,0.000,55,0.000,0.000,5604,medication,relevant
169,med_metoprolol,1.000,0.008,0.016,124,0.008,0.008,14177,medication,relevant
170,med_miconazole,0.000,0.000,0.000,25,0.000,0.000,910,medication,relevant
171,med_imidazoles/triazoles_in_combination_with_corticosteroids,0.000,0.000,0.000,6,0.000,0.000,96,medication,relevant
172,med_mirtazapine,0.000,0.000,0.000,24,0.000,0.000,503,medication,relevant
173,med_nicardipine,0.000,0.000,0.000,9,0.000,0.000,513,medication,relevant
174,med_nicotine,0.000,0.000,0.000,15,0.000,0.000,131,medication,relevant
175,med_nifedipine,0.000,0.000,0.000,29,0.000,0.000,215,medication,relevant
176,med_glyceryl_trinitrate,0.000,0.000,0.000,28,0.000,0.000,440,medication,relevant
177,med_olanzapine,0.000,0.000,0.000,25,0.000,0.000,355,medication,relevant
178,med_oxazepam,0.000,0.000,0.000,39,0.000,0.000,4772,medication,relevant
179,med_oxybutynin,0.000,0.000,0.000,21,0.000,0.000,217,medication,relevant
180,med_pantoprazole,0.000,0.000,0.000,58,0.000,0.000,16449,medication,relevant
