concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0028462066934929827,0.09914529914529914,0.0028462066934929827,0.005533559127987406,11345328,20378,1
medication,0.005966724039013196,0.010160160796266414,0.005966724039013196,0.0050998862722443205,1045313,8715,742
laboratory value,0.024900837373292198,0.10153139219349051,0.024900837373292198,0.027385698530757084,176603,4538,311
respiratory,0.021947101857062466,0.04507107443494717,0.021947101857062466,0.02660499393112178,14100665,3554,98
fluid balance,0.015745276417074877,0.050888132472300035,0.015745276417074877,0.019650038433945798,87111,2858,25
hemodynamics,0.011840688912809472,0.09277076334604108,0.011840688912809472,0.011590202774276581,3242539,1858,59
neurology,0.017482517482517484,0.02079654283601652,0.017482517482517484,0.01747494685336279,546591,572,14
infectiology,0.008108108108108109,0.0074614246459522296,0.008108108108108109,0.00647112008498147,119460,370,30
clinical score,0.016260162601626018,0.04312731299356004,0.016260162601626018,0.020883725350702605,189003,369,29
position,0.0031746031746031746,0.007527657527657527,0.0031746031746031746,0.004465846263599073,120097,315,3
nice data,0.01818181818181818,0.010152891568897338,0.01818181818181818,0.0118343779677113,51462,275,59
demographics,0.03783783783783784,0.2756756756756757,0.03783783783783784,0.06654240447343897,7677,185,11
renal replacement therapy,0.0375,0.03076923076923077,0.0375,0.03380281690140845,2369301,160,30
lda,0.049019607843137254,0.05020796197266785,0.049019607843137254,0.03519091847265222,2204,102,7
admission information,0.0,0.0,0.0,0.0,16471,59,9
sofa score,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,100037,44,19
